תאור נייר,מספר נייר,מספר נייר 2,תאריך פדיון סופי,תאריך הנפקה,תאריך נתונים,שם תיק,מספר תיק,שווי נייר,סוג חוזה,מחיר מימוש,יחס המרה,שער נייר,מטבע נקוב,ארופאי,CALL/PUT,מחיר יחידת נכס בסיס,"ע""נ ליחידה",מדד בסיס,מטבע בסיס,מדד נוכחי,מטבע הצמדה,מטבע מימוש,סוג ריבית,שפיצר,קופון הבא,פרמיה לריבית משתנה,תאריך ריבית הבא,תאריך קרן הבא,תאריך שינוי הבא,מועד אקס,תדירות ריבית,תדירות פדיון,תדירות שינוי ריבית,דרוג,קרן,כמות,ענ ליחידה,ריבית צבורה,דבידנד,סחירות,ענף,בורסה,חשבון,קוד חוב בפיגור,מדינת חשיפה,"מספר נ""ע מקורי",קבוצת לווים
ISHARES EMERG MK,70324124,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,תעודת סל חול,0,0,41.56,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,מניות חול Energy (1010),New York (NYSE),2708835,0,שווקים מתפתחים,70324124,BLACKROCK
ISHARES EMERG MK,70324124,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,תעודת סל חול,0,0,41.56,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,מניות חול Energy (1010),New York (NYSE),10383745,0,שווקים מתפתחים,70324124,BLACKROCK
ISHARES EMERG MK,70324124,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,תעודת סל חול,0,0,41.56,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,מניות חול Energy (1010),New York (NYSE),2794489,0,שווקים מתפתחים,70324124,BLACKROCK
GS FLOAT 30/4/18,70333901,,30/04/2018,30/04/2013,30/09/2014,בדיקה,1,1,אגח מטח,0,0,102.3,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",ריבית משתנה,אחר,1.4354,,30/10/2014,30/04/2018,30/10/2014,30/10/2014,4,   ,4,A-,1,1,1,364.830833,,סחיר,אגח חול Financials (0040),"חו""ל",10383745,0,"ארה""ב",70333901,GOLDMAN SACHS
pemex 7.65% 24.11.21,70336581,,24/11/2021, 7/12/2011,30/09/2014,בדיקה,1,1,אגח מטח,0,0,106.93,פזו מקסיקני,ארופאי,,,1,100,1,,,פזו מקסיקני,ריבית קבועה,אחר,7.65,, 3/12/2014,30/09/2014, 3/12/2014, 3/12/2014,   ,   ,0,BBB+,1,1,1,1577.6,,סחיר,אגח חול Energy (1010),Irish SE,2419549,0,מקסיקו,70336581,PEMEX
pemex 7.65% 24.11.21,70336581,,24/11/2021, 7/12/2011,30/09/2014,בדיקה,1,1,אגח מטח,0,0,106.93,פזו מקסיקני,ארופאי,,,1,100,1,,,פזו מקסיקני,ריבית קבועה,אחר,7.65,, 3/12/2014,30/09/2014, 3/12/2014, 3/12/2014,   ,   ,0,BBB+,1,1,1,2662.2,,סחיר,אגח חול Energy (1010),Irish SE,2709048,0,מקסיקו,70336581,PEMEX
pemex 7.65% 24.11.21,70336581,,24/11/2021, 7/12/2011,30/09/2014,בדיקה,1,1,אגח מטח,0,0,106.93,פזו מקסיקני,ארופאי,,,1,100,1,,,פזו מקסיקני,ריבית קבועה,אחר,7.65,, 3/12/2014,30/09/2014, 3/12/2014, 3/12/2014,   ,   ,0,BBB+,1,1,1,3944,,סחיר,אגח חול Energy (1010),Irish SE,2708933,0,מקסיקו,70336581,PEMEX
pemex 7.65% 24.11.21,70336581,,24/11/2021, 7/12/2011,30/09/2014,בדיקה,1,1,אגח מטח,0,0,106.93,פזו מקסיקני,ארופאי,,,1,100,1,,,פזו מקסיקני,ריבית קבועה,אחר,7.65,, 3/12/2014,30/09/2014, 3/12/2014, 3/12/2014,   ,   ,0,BBB+,1,1,1,36186.2,,סחיר,אגח חול Energy (1010),Irish SE,2794489,0,מקסיקו,70336581,PEMEX
SALEFORCE.COM INC,70338868,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,מנית מטח,0,0,57.53,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,חול זרות Software & Services (4510),New York (NYSE),10383745,0,"ארה""ב",70338868,SALEFORCE.COM
ORCL FLOAT 08/10/19,70340047,, 8/10/2019, 8/07/2014,30/09/2014,בדיקה,1,1,אגח מטח,0,0,100.452,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",ריבית משתנה,אחר,0.7454,, 8/10/2014, 8/10/2019, 8/10/2014, 8/10/2014,4,   ,4,A+,1,1,1,257.784167,,סחיר,אגח חול Software & Services (4510),"חו""ל",10383745,0,"ארה""ב",70340047,
EXPE4.5%15.08.24,70343157,,15/08/2024,18/08/2014,30/09/2014,בדיקה,1,1,אגח מטח,0,0,99.674,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",ריבית קבועה,אחר,4.5,,15/02/2015,15/08/2024,15/02/2015,15/02/2015,2,   ,0,BBB-,1,1,1,8062.5,,סחיר,אגח חול Media (2540),New York (NYSE),2420572,0,"ארה""ב",70343157,expedia inc
EXPE4.5%15.08.24,70343157,,15/08/2024,18/08/2014,30/09/2014,בדיקה,1,1,אגח מטח,0,0,99.674,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",ריבית קבועה,אחר,4.5,,15/02/2015,15/08/2024,15/02/2015,15/02/2015,2,   ,0,BBB-,1,1,1,102.125,,סחיר,אגח חול Media (2540),New York (NYSE),2419549,0,"ארה""ב",70343157,expedia inc
EXPE4.5%15.08.24,70343157,,15/08/2024,18/08/2014,30/09/2014,בדיקה,1,1,אגח מטח,0,0,99.674,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",ריבית קבועה,אחר,4.5,,15/02/2015,15/08/2024,15/02/2015,15/02/2015,2,   ,0,BBB-,1,1,1,161.25,,סחיר,אגח חול Media (2540),New York (NYSE),2709048,0,"ארה""ב",70343157,expedia inc
EXPE4.5%15.08.24,70343157,,15/08/2024,18/08/2014,30/09/2014,בדיקה,1,1,אגח מטח,0,0,99.674,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",ריבית קבועה,אחר,4.5,,15/02/2015,15/08/2024,15/02/2015,15/02/2015,2,   ,0,BBB-,1,1,1,252.625,,סחיר,אגח חול Media (2540),New York (NYSE),2794489,0,"ארה""ב",70343157,expedia inc
GOOGLE INC-CL A,70351580,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,מנית מטח,0,0,588.41,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,מניות חול Information Technology (0045),New York (NYSE),10383745,0,"ארה""ב",70351580,GOOGLE
T 0.5 31.7.16,70355227,,31/07/2016,31/07/2014,30/09/2014,בדיקה,1,1,אגח מטח,0,0,100.039063,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",ריבית קבועה,אחר,0.5,,31/01/2015,31/07/2016,31/01/2015,31/01/2015,2,   ,0,AA+,1,1,1,169.444444,,סחיר,מדינה מטח Government,"חו""ל",10383745,0,"ארה""ב",70355227,
IFC 10% 12.06.17,70355979,,12/06/2017,12/12/2013,30/09/2014,בדיקה,1,1,אגח מטח,0,0,99.234,ריאל ברזיל,ארופאי,,,1,100,1,,,ריאל ברזיל,ריבית קבועה,אחר,10,,12/06/2015,12/06/2017,12/06/2015,12/06/2015,1,   ,0,AAA,1,1,1,236819.4444,,סחיר,אגח חול Diversified Financials (4020),Frankfurt,2420572,0,גרמניה,70355979,INTL FINANCE CORP
cencosud 5.5,70360995,,20/01/2021,20/01/2011,30/09/2014,בדיקה,1,1,אגח מטח,0,0,105.489,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",ריבית קבועה,אחר,5.5,,20/01/2015,20/01/2021,20/01/2015,20/01/2015,2,   ,0,BBB-,1,1,1,10847.22222,,סחיר,אגח חול מסחר,NASDAQ,2420572,0,צילה,70360995,CENCOSUD
cencosud 5.5,70360995,,20/01/2021,20/01/2011,30/09/2014,בדיקה,1,1,אגח מטח,0,0,105.489,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",ריבית קבועה,אחר,5.5,,20/01/2015,20/01/2021,20/01/2015,20/01/2015,2,   ,0,BBB-,1,1,1,2809.430556,,סחיר,אגח חול מסחר,NASDAQ,2419451,0,צילה,70360995,CENCOSUD
cencosud 5.5,70360995,,20/01/2021,20/01/2011,30/09/2014,בדיקה,1,1,אגח מטח,0,0,105.489,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",ריבית קבועה,אחר,5.5,,20/01/2015,20/01/2021,20/01/2015,20/01/2015,2,   ,0,BBB-,1,1,1,162.708333,,סחיר,אגח חול מסחר,NASDAQ,2419549,0,צילה,70360995,CENCOSUD
cencosud 5.5,70360995,,20/01/2021,20/01/2011,30/09/2014,בדיקה,1,1,אגח מטח,0,0,105.489,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",ריבית קבועה,אחר,5.5,,20/01/2015,20/01/2021,20/01/2015,20/01/2015,2,   ,0,BBB-,1,1,1,216.944444,,סחיר,אגח חול מסחר,NASDAQ,2709048,0,צילה,70360995,CENCOSUD
cencosud 5.5,70360995,,20/01/2021,20/01/2011,30/09/2014,בדיקה,1,1,אגח מטח,0,0,105.489,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",ריבית קבועה,אחר,5.5,,20/01/2015,20/01/2021,20/01/2015,20/01/2015,2,   ,0,BBB-,1,1,1,303.722222,,סחיר,אגח חול מסחר,NASDAQ,2708933,0,צילה,70360995,CENCOSUD
cencosud 5.5,70360995,,20/01/2021,20/01/2011,30/09/2014,בדיקה,1,1,אגח מטח,0,0,105.489,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",ריבית קבועה,אחר,5.5,,20/01/2015,20/01/2021,20/01/2015,20/01/2015,2,   ,0,BBB-,1,1,1,390.5,,סחיר,אגח חול מסחר,NASDAQ,2794489,0,צילה,70360995,CENCOSUD
VALE 14 CALL 18.10.2014,70363379,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,אופצית חול,0,0,2,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,חוזים ואופציות מניות חול,NASDAQ,2419451,0,"ארה""ב",70363379,
CONSUMER SRAPLES לקב,70363903,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,תעודת סל חול,0,0,1,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,תעודות סל/פקדון חול מניות חול,New York (NYSE),2794489,0,ישראל,70363908,STATE STREET GLOBAL
CONSUMER SRAPLES,70363908,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,תעודת סל חול,0,0,45.11,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,תעודות סל/פקדון חול מניות חול,New York (NYSE),2794489,0,"ארה""ב",70363908,STATE STREET GLOBAL
PETBRA5 3/8,70364484,,27/01/2021,27/01/2011,30/09/2014,בדיקה,1,1,אגח מטח,0,0,101.599,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",ריבית קבועה,אחר,5.375,,27/01/2015,27/01/2021,27/01/2015,27/01/2015,2,   ,0,BBB,1,1,1,9555.555556,,סחיר,אגח חול מסחר,FTSE (London),2420572,0,ברזיל,70364484,PETROBRAS INT
Steel Dynamics INC,70369707,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,מנית מטח,0,0,22.61,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,חול זרות Materials (1510),NASDAQ,2419451,0,"ארה""ב",70369707,STEEL DYNAMICS INC
MIDDLEBY CORP,70371364,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,מנית מטח 2,0,0,88.13,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר, Capital Goods (2010),New York (NYSE),10383745,0,"ארה""ב",70371364,MIDDLEBY CORP
VWO לקבל,70376772,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,תעודת סל חול,0,0,1,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,מניות חול ,NASDAQ,2419549,0,ישראל,70376777,VANGUARD
VWO,70376777,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,תעודת סל חול,0,0,41.71,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,מניות חול ,NASDAQ,2420572,0,שווקים מתפתחים,70376777,VANGUARD
VWO,70376777,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,תעודת סל חול,0,0,41.71,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,מניות חול ,NASDAQ,2419549,0,שווקים מתפתחים,70376777,VANGUARD
BAIDU.COM,70381272,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,מנית מטח,0,0,218.23,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,מניות חול Software & Services (4510),NASDAQ,10383745,0,סין,70381272,BAIDU INC
SISTEMA,70384508,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,מנית מטח,0,0,6.9,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,חול זרות Telecommunication Services (5010),FTSE (London),2419451,0,רוסיה,70384508,sistema
GROUPON INC,70385281,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,מנית מטח,0,0,6.68,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,חול זרות Information Technology (0045),NASDAQ,2419451,0,"ארה""ב",70385281,GROUPON
GROUPON INC,70385281,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,מנית מטח,0,0,6.68,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,חול זרות Information Technology (0045),NASDAQ,2794489,0,"ארה""ב",70385281,GROUPON
TBT CALL 59 24/10/14,70386651,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,אופצית חול,0,0,34,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,חוזים ואופציות שונות,New York (NYSE),2420572,0,"ארה""ב",70386651,
MS 7 5/8 03.03.2016,70387527,, 3/03/2016, 3/03/2011,30/09/2014,בדיקה,1,1,אגח מטח,0,0,105.639,דולר אוסטרלי,ארופאי,,,1,100,1,,,דולר אוסטרלי,ריבית קבועה,אחר,7.625,, 3/03/2015, 3/03/2016, 3/03/2015, 3/03/2015,2,   ,0,BBB,1,1,1,4679.452055,,סחיר,אגח חול Banks (4010),New York (NYSE),2420572,0,"ארה""ב",70387527,MORGAN STANLEY
OIBRBZ 5.5% 23/10/20,70391792,,23/10/2020,15/09/2010,30/09/2014,בדיקה,1,1,אגח מטח,0,0,97.593,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",ריבית קבועה,אחר,5.5,,23/10/2014,23/10/2020,23/10/2014,23/10/2014,2,   ,0,BB+,1,1,1,482.777778,,סחיר,אגח חול Telecommunication Services (5010),"חו""ל",2419549,0,ברזיל,70391792,telemar norte leste
OIBRBZ 5.5% 23/10/20,70391792,,23/10/2020,15/09/2010,30/09/2014,בדיקה,1,1,אגח מטח,0,0,97.593,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",ריבית קבועה,אחר,5.5,,23/10/2014,23/10/2020,23/10/2014,23/10/2014,2,   ,0,BB+,1,1,1,748.305556,,סחיר,אגח חול Telecommunication Services (5010),"חו""ל",2709048,0,ברזיל,70391792,telemar norte leste
OIBRBZ 5.5% 23/10/20,70391792,,23/10/2020,15/09/2010,30/09/2014,בדיקה,1,1,אגח מטח,0,0,97.593,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",ריבית קבועה,אחר,5.5,,23/10/2014,23/10/2020,23/10/2014,23/10/2014,2,   ,0,BB+,1,1,1,1206.944444,,סחיר,אגח חול Telecommunication Services (5010),"חו""ל",2708933,0,ברזיל,70391792,telemar norte leste
OIBRBZ 5.5% 23/10/20,70391792,,23/10/2020,15/09/2010,30/09/2014,בדיקה,1,1,אגח מטח,0,0,97.593,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",ריבית קבועה,אחר,5.5,,23/10/2014,23/10/2020,23/10/2014,23/10/2014,2,   ,0,BB+,1,1,1,1255.222222,,סחיר,אגח חול Telecommunication Services (5010),"חו""ל",2794489,0,ברזיל,70391792,telemar norte leste
EWZ 50 PUT 18.10.2014,70394911,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,-1,אופצית חול,0,0,655,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,-1,-1,1,0,,סחיר,חוזים ואופציות מניות חול,NASDAQ,2419451,0,"ארה""ב",70394911,
market vectors oil services,70399241,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,תעודת סל חול,0,0,49.61,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,מניות חול Energy (1010),New York (NYSE),2419451,0,"ארה""ב",70399241,VAN ECK
market vectores biotech etf,70399332,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,תעודת סל חול,0,0,105.84,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,מניות חול Health Care (0035),New York (NYSE),2419451,0,"ארה""ב",70399332,VAN ECK
BARRICK GOLD CORP,70400288,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,מנית מטח,0,0,14.66,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,חול זרות Materials (0015),New York (NYSE),2794489,0,"ארה""ב",70400288,BARRICK GOLD CORP
TVG TECH,70401401,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,מנית מטח,0,0,0.001,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,חול ישראליות Software & Services (4510),New York (NYSE),10383745,0,"ארה""ב",70401401,TVG
TVG TECH,70401401,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,מנית מטח,0,0,0.001,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,חול ישראליות Software & Services (4510),New York (NYSE),2794489,0,"ארה""ב",70401401,TVG
MICRON TECH,70403373,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,מנית מטח,0,0,34.26,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,חול זרות Technology Hardware & Equipment (4520),NASDAQ,10383745,0,"ארה""ב",70403373,MICRON TECHNOLOGY
DSPG,70404538,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,מנית מטח,0,0,8.87,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,חול ישראליות תקשורת ומדיה,NASDAQ,2420572,0,"ארה""ב",70404538,DSP GROUP
ORACLE CORPORATION,70404819,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,מנית מטח,0,0,38.28,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,מניות חול Software & Services (4510),New York (NYSE),2419451,0,"ארה""ב",70404819,ORACLE
ORACLE CORPORATION,70404819,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,מנית מטח,0,0,38.28,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,מניות חול Software & Services (4510),New York (NYSE),10383745,0,"ארה""ב",70404819,ORACLE
NOKIA CO. ADR A,70407085,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,מנית מטח,0,0,8.46,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר, Technology Hardware & Equipment (4520),New York (NYSE),2794489,0,"ארה""ב",70407085,NOKIA
CISCO SYS INC,70410014,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,מנית מטח,0,0,25.17,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר, Technology Hardware & Equipment (4520),New York (NYSE),10383745,0,"ארה""ב",70410014,CISCO
HARLY DAV,70411764,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,מנית מטח 2,0,0,58.2,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,חול זרות Automobiles & Components (2510),New York (NYSE),10383745,0,"ארה""ב",70411764,HARLEY DAVIDSON
HARLY DAV לקבל,70411769,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,מנית מטח 2,0,0,1,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,חול זרות Automobiles & Components (2510),New York (NYSE),10383745,0,ישראל,70411764,HARLEY DAVIDSON
LANGUAGEWARE NET CO,70411962,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,מנית מטח,0,0,0,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,חול ישראליות Software & Services (4510),New York (NYSE),2794489,0,"ארה""ב",70411962,
Hsbc 5.625  29/12/49,70412796,,17/01/2020,17/09/2014,30/09/2014,בדיקה,1,1,אגח מטח,0,0,99.442,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",ריבית קבועה,אחר,5.625,,17/01/2015,17/01/2020,17/01/2015,17/01/2015,2,   ,0,BBB-,1,1,1,3281.25,,סחיר,אגח חול Banks (4010),New York (NYSE),2420572,0,"ארה""ב",70412796,HSBC
starbucks,70414461,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,מנית מטח,0,0,75.46,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,חול זרות מזון וטבק,NASDAQ,2420572,0,"ארה""ב",70414461,STARBUCKS
SIMPLAYER COM LTD,70415120,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,מנית מטח,0,0,0.005,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,חול ישראליות Software & Services (4510),New York (NYSE),2794489,0,"ארה""ב",70415120,SIMPLAYER COM
YAHOO INC,70415294,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,מנית מטח,0,0,40.75,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,מניות חול Software & Services (4510),New York (NYSE),2419451,0,"ארה""ב",70415294,YAHOO
YAHOO INC,70415294,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,מנית מטח,0,0,40.75,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,מניות חול Software & Services (4510),New York (NYSE),2708835,0,"ארה""ב",70415294,YAHOO
קרן ז 72016,70416177,,30/06/2016, 1/07/2004,30/09/2014,בדיקה,1,1,מדדי לס,0,0,125.087144,שקל חדש,ארופאי,,,1,100.6,1,מדד לצרכן,,שקל חדש,ריבית קבועה,אחר,4,,31/12/2014,30/06/2016,31/12/2014,31/12/2014,2,   ,0,   ,1,1,1,65058.53929,,לא סחיר, ,תל אביב,115526,0,ישראל,70416177,
CHECK POINT SOFWARE,70416896,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,מנית מטח,0,0,69.24,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,חול ישראליות טכנולוגיה,NASDAQ,10383745,0,ישראל,70416896,CHECK POINT
vanguard financials etf,70416920,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,תעודת סל חול,0,0,46.43,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,מניות חול Financials (0040),New York (NYSE),2419451,0,"ארה""ב",70416920,VANGUARD
vanguard financials etf,70416920,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,תעודת סל חול,0,0,46.43,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,מניות חול Financials (0040),New York (NYSE),2794489,0,"ארה""ב",70416920,VANGUARD
ELBIT VISION SYS,70416953,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,מנית מטח,0,0,0.177,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,חול ישראליות Technology Hardware & Equipment (4520),New York (NYSE),10383745,0,"ארה""ב",70416953,אלביט ויזן
ELBIT VISION SYS,70416953,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,מנית מטח,0,0,0.177,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,חול ישראליות Technology Hardware & Equipment (4520),New York (NYSE),2794489,0,"ארה""ב",70416953,אלביט ויזן
VGK,70418298,, 0/00/0000, 1/01/1900,30/09/2014,בדיקה,1,1,תעודת סל חול,0,0,55.22,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,מניות חול ,NASDAQ,2420572,0,אירופה,70418298,VANGUARD
ATMEL CORPORATION,70419312,, 0/00/0000, 0/00/0000,30/09/2014,בדיקה,1,1,מנית מטח,0,0,8.08,"דולר ארה""ב",ארופאי,,,1,100,1,,,"דולר ארה""ב",,,,,,,,,,,,   ,1,1,1,0,,סחיר,מניות חול Semiconductors (4530),NASDAQ,2794489,0,"ארה""ב",70419312,ATMEL CORPORATION
